-3.631141648824094371e-77
6.561758986509117067e-73
-3.674934236534763799e-69
9.860423075701215367e-67
4.146494620430541437e-62
2.769002946962621437e-59
-4.757782312427081422e-55
-1.345878991744869874e-51
3.101997951044406324e-48
2.581105514559443694e-44
2.479565346690476314e-41
-2.885162812697381622e-37
-1.064167150728769922e-33
1.479685995734768405e-30
1.796079477335927914e-26
1.241313759395067400e-23
-2.333005802380063289e-19
-3.870589779066902967e-16
3.181726346355214754e-12
3.228953173361256648e-09
-5.065258576189152895e-05
1.415677610033181655e-01
-1.942479395822641379e+02
1.377731191490493657e+05
-4.060282379850990325e+07
